root	class	derivation	tense	voices
rekhā	11	primary	future	active,middle
rekhā	11	primary	imperative	active
rekhā	11	primary	imperfect	active
rekhā	11	primary	optative	active
rekhā	11	primary	periphrastic_future	active
rekhā	11	primary	present	active
ri	3	primary	aorist	active,middle
ri	9	primary	benedictive	active,middle
ri	9	primary	future	active,middle
ri	9	primary	imperative	active,passive
ri	9	primary	imperfect	active,passive
ri	9	primary	optative	active,passive
ri	9	primary	perfect	active,middle
ri	9	primary	periphrastic_future	active
ri	9	primary	present	active,passive
ric	2	primary	aorist	active,middle
ric	3	primary	aorist	active,middle
ric	4	primary	imperative	middle
ric	4	primary	imperfect	middle
ric	4	primary	optative	middle
ric	4	primary	present	middle
ric	7	causative	future	active,middle
ric	7	causative	imperative	active,middle,passive
ric	7	causative	imperfect	active,middle,passive
ric	7	causative	optative	active,middle,passive
ric	7	causative	periphrastic_future	active
ric	7	causative	present	active,middle,passive
ric	7	desiderative	future	active,middle
ric	7	desiderative	imperative	active,middle,passive
ric	7	desiderative	imperfect	active,middle,passive
ric	7	desiderative	optative	active,middle,passive
ric	7	desiderative	periphrastic_future	active
ric	7	desiderative	present	active,middle,passive
ric	7	primary	benedictive	active
ric	7	primary	future	active,middle
ric	7	primary	imperative	active,middle
ric	7	primary	imperfect	active,middle
ric	7	primary	optative	active,middle
ric	7	primary	perfect	active,middle
ric	7	primary	periphrastic_future	active
ric	7	primary	present	active,middle
riṅg	1	causative	future	active,middle
riṅg	1	causative	imperative	active,middle
riṅg	1	causative	imperfect	active,middle
riṅg	1	causative	optative	active,middle
riṅg	1	causative	periphrastic_future	active
riṅg	1	causative	present	active,middle
riṅg	1	primary	benedictive	active
riṅg	1	primary	future	active,middle
riṅg	1	primary	imperative	active,middle,passive
riṅg	1	primary	imperfect	active,middle,passive
riṅg	1	primary	optative	active,middle,passive
riṅg	1	primary	perfect	active,middle
riṅg	1	primary	periphrastic_future	active
riṅg	1	primary	present	active,middle,passive
riṣ	3	causative	aorist	active,middle
riṣ	4	causative	future	active,middle
riṣ	4	causative	imperative	active,middle,passive
riṣ	4	causative	imperfect	active,middle,passive
riṣ	4	causative	optative	active,middle,passive
riṣ	4	causative	periphrastic_future	active
riṣ	4	causative	present	active,middle,passive
riṣ	4	primary	benedictive	active
riṣ	4	primary	future	active
riṣ	4	primary	imperative	active,passive
riṣ	4	primary	imperfect	active,passive
riṣ	4	primary	optative	active,passive
riṣ	4	primary	perfect	active
riṣ	4	primary	periphrastic_future	active
riṣ	4	primary	present	active,passive
romantha	11	primary	future	active,middle
romantha	11	primary	imperative	middle
romantha	11	primary	imperfect	middle
romantha	11	primary	optative	middle
romantha	11	primary	periphrastic_future	active
romantha	11	primary	present	middle
ru	2	causative	future	active,middle
ru	2	causative	imperative	active,middle,passive
ru	2	causative	imperfect	active,middle,passive
ru	2	causative	optative	active,middle,passive
ru	2	causative	periphrastic_future	active
ru	2	causative	present	active,middle,passive
ru	2	intensive	imperative	active,middle
ru	2	intensive	imperfect	active,middle
ru	2	intensive	optative	active,middle
ru	2	intensive	present	active,middle
ru	2	primary	benedictive	active
ru	2	primary	future	active
ru	2	primary	imperative	active,passive
ru	2	primary	imperfect	active,passive
ru	2	primary	optative	active,passive
ru	2	primary	perfect	active
ru	2	primary	periphrastic_future	active
ru	2	primary	present	active,passive
ruc	1	primary	imperative	middle
ruc	1	primary	imperfect	middle
ruc	1	primary	optative	middle
ruc	1	primary	present	middle
ruc	2	causative	future	active,middle
ruc	2	causative	imperative	active,middle,passive
ruc	2	causative	imperfect	active,middle,passive
ruc	2	causative	optative	active,middle,passive
ruc	2	causative	periphrastic_future	active
ruc	2	causative	present	active,middle,passive
ruc	2	primary	aorist	active,middle
ruc	2	primary	benedictive	active
ruc	2	primary	future	middle
ruc	2	primary	perfect	middle
ruc	2	primary	periphrastic_future	active
ruc	5	primary	aorist	active,middle
ruc	5	primary	injunctive	active,middle
rud	1	primary	imperative	active,middle
rud	1	primary	imperfect	active,middle
rud	1	primary	optative	active,middle
rud	1	primary	present	active,middle
rud	2	primary	imperative	active
rud	2	primary	imperfect	active
rud	2	primary	optative	active
rud	2	primary	present	active
rud	6	causative	future	active,middle
rud	6	causative	imperative	active,middle,passive
rud	6	causative	imperfect	active,middle,passive
rud	6	causative	optative	active,middle,passive
rud	6	causative	periphrastic_future	active
rud	6	causative	present	active,middle,passive
rud	6	primary	benedictive	active
rud	6	primary	future	active,middle
rud	6	primary	imperative	active,middle,passive
rud	6	primary	imperfect	active,middle,passive
rud	6	primary	optative	active,middle,passive
rud	6	primary	perfect	active,middle
rud	6	primary	periphrastic_future	active
rud	6	primary	present	active,middle,passive
rudh	1	primary	imperative	active
rudh	1	primary	imperfect	active
rudh	1	primary	optative	active
rudh	1	primary	present	active
rudh	2	primary	aorist	active,middle
rudh	4	primary	aorist	active,middle
rudh	4	primary	present	active
rudh	6	primary	imperative	active,middle
rudh	6	primary	imperfect	active,middle
rudh	6	primary	optative	active,middle
rudh	6	primary	present	active,middle
rudh	7	causative	future	active,middle
rudh	7	causative	imperative	active,middle,passive
rudh	7	causative	imperfect	active,middle,passive
rudh	7	causative	optative	active,middle,passive
rudh	7	causative	periphrastic_future	active
rudh	7	causative	present	active,middle,passive
rudh	7	primary	benedictive	active
rudh	7	primary	future	active,middle
rudh	7	primary	imperative	active,middle,passive
rudh	7	primary	imperfect	active,middle,passive
rudh	7	primary	optative	active,middle,passive
rudh	7	primary	perfect	active,middle
rudh	7	primary	periphrastic_future	active
rudh	7	primary	present	active,middle,passive
ruh	1	primary	imperative	active
ruh	1	primary	imperfect	active
ruh	1	primary	optative	active
ruh	1	primary	present	active
ruh	6	causative	future	active,middle
ruh	6	causative	imperative	active,middle,passive
ruh	6	causative	imperfect	active,middle,passive
ruh	6	causative	optative	active,middle,passive
ruh	6	causative	periphrastic_future	active
ruh	6	causative	present	active,middle,passive
ruh	6	desiderative	future	active
ruh	6	desiderative	imperative	active,passive
ruh	6	desiderative	imperfect	active,passive
ruh	6	desiderative	optative	active,passive
ruh	6	desiderative	periphrastic_future	active
ruh	6	desiderative	present	active,passive
ruh	6	primary	benedictive	active
ruh	6	primary	future	active
ruh	6	primary	imperative	active,passive
ruh	6	primary	imperfect	active,passive
ruh	6	primary	optative	active,passive
ruh	6	primary	perfect	active
ruh	6	primary	periphrastic_future	active
ruh	6	primary	present	active,passive
ruj	6	primary	benedictive	active
ruj	6	primary	future	active
ruj	6	primary	imperative	active,passive
ruj	6	primary	imperfect	active,passive
ruj	6	primary	optative	active,passive
ruj	6	primary	perfect	active
ruj	6	primary	periphrastic_future	active
ruj	6	primary	present	active,passive
ruṣ	4	causative	future	active,middle
ruṣ	4	causative	imperative	active,middle,passive
ruṣ	4	causative	imperfect	active,middle,passive
ruṣ	4	causative	optative	active,middle,passive
ruṣ	4	causative	periphrastic_future	active
ruṣ	4	causative	present	active,middle,passive
ruṣ	4	primary	benedictive	active
ruṣ	4	primary	future	active
ruṣ	4	primary	imperative	active,passive
ruṣ	4	primary	imperfect	active,passive
ruṣ	4	primary	optative	active,passive
ruṣ	4	primary	perfect	active
ruṣ	4	primary	periphrastic_future	active
ruṣ	4	primary	present	active,passive
rā	2	primary	benedictive	active
rā	2	primary	future	active
rā	2	primary	imperative	active,passive
rā	2	primary	imperfect	active,passive
rā	2	primary	optative	active,passive
rā	2	primary	perfect	active
rā	2	primary	periphrastic_future	active
rā	2	primary	present	active,passive
rādh	3	primary	aorist	active
rādh	4	primary	imperative	active
rādh	4	primary	imperfect	active
rādh	4	primary	optative	active
rādh	4	primary	present	active
rādh	5	causative	future	active,middle
rādh	5	causative	imperative	active,middle
rādh	5	causative	imperfect	active,middle
rādh	5	causative	optative	active,middle
rādh	5	causative	periphrastic_future	active
rādh	5	causative	present	active,middle
rādh	5	desiderative	future	active
rādh	5	desiderative	imperative	active,passive
rādh	5	desiderative	imperfect	active,passive
rādh	5	desiderative	optative	active,passive
rādh	5	desiderative	periphrastic_future	active
rādh	5	desiderative	present	active,passive
rādh	5	primary	benedictive	active
rādh	5	primary	future	active
rādh	5	primary	imperative	active,passive
rādh	5	primary	imperfect	active,passive
rādh	5	primary	injunctive	active,middle
rādh	5	primary	optative	active,passive
rādh	5	primary	perfect	active
rādh	5	primary	periphrastic_future	active
rādh	5	primary	present	active,passive
rāj	1	primary	benedictive	active
rāj	1	primary	future	active,middle
rāj	1	primary	imperative	active,middle,passive
rāj	1	primary	imperfect	active,middle,passive
rāj	1	primary	optative	active,middle,passive
rāj	1	primary	perfect	active,middle
rāj	1	primary	periphrastic_future	active
rāj	1	primary	present	active,middle,passive
rājagava	11	primary	future	active,middle
rājagava	11	primary	imperative	active
rājagava	11	primary	imperfect	active
rājagava	11	primary	optative	active
rājagava	11	primary	periphrastic_future	active
rājagava	11	primary	present	active
rājan	11	primary	future	active,middle
rājan	11	primary	imperative	active,middle
rājan	11	primary	imperfect	active,middle
rājan	11	primary	optative	active,middle
rājan	11	primary	periphrastic_future	active
rājan	11	primary	present	active,middle
rūkṣa	11	primary	future	active,middle
rūkṣa	11	primary	imperative	active,passive
rūkṣa	11	primary	imperfect	active,passive
rūkṣa	11	primary	optative	active,passive
rūkṣa	11	primary	periphrastic_future	active
rūkṣa	11	primary	present	active,passive
rūp	10	primary	future	active,middle
rūp	10	primary	imperative	active,middle,passive
rūp	10	primary	imperfect	active,middle,passive
rūp	10	primary	optative	active,middle,passive
rūp	10	primary	periphrastic_future	active
rūp	10	primary	present	active,middle,passive
sabhāj	10	primary	future	active,middle
sabhāj	10	primary	imperative	active,middle,passive
sabhāj	10	primary	imperfect	active,middle,passive
sabhāj	10	primary	optative	active,middle,passive
sabhāj	10	primary	periphrastic_future	active
sabhāj	10	primary	present	active,middle,passive
sac	1	primary	benedictive	active
sac	1	primary	future	middle
sac	1	primary	imperative	middle,passive
sac	1	primary	imperfect	middle,passive
sac	1	primary	optative	middle,passive
sac	1	primary	perfect	middle
sac	1	primary	periphrastic_future	active
sac	1	primary	present	middle,passive
sad	1	causative	future	active,middle
sad	1	causative	imperative	active,middle,passive
sad	1	causative	imperfect	active,middle,passive
sad	1	causative	optative	active,middle,passive
sad	1	causative	periphrastic_future	active
sad	1	causative	present	active,middle,passive
sad	1	intensive	imperative	middle
sad	1	intensive	imperfect	middle
sad	1	intensive	optative	middle
sad	1	intensive	present	middle
sad	1	primary	benedictive	active
sad	1	primary	future	active
sad	1	primary	imperative	active,passive
sad	1	primary	imperfect	active,passive
sad	1	primary	optative	active,passive
sad	1	primary	perfect	active
sad	1	primary	periphrastic_future	active
sad	1	primary	present	active,passive
sah	1	causative	future	active,middle
sah	1	causative	imperative	active,middle,passive
sah	1	causative	imperfect	active,middle,passive
sah	1	causative	optative	active,middle,passive
sah	1	causative	periphrastic_future	active
sah	1	causative	present	active,middle,passive
sah	1	primary	benedictive	active
sah	1	primary	future	active,middle
sah	1	primary	imperative	active,middle,passive
sah	1	primary	imperfect	active,middle,passive
sah	1	primary	optative	active,middle,passive
sah	1	primary	perfect	active,middle
sah	1	primary	periphrastic_future	active
sah	1	primary	present	active,middle,passive
sajja	11	primary	future	active,middle
sajja	11	primary	imperative	middle
sajja	11	primary	imperfect	middle
sajja	11	primary	optative	middle
sajja	11	primary	periphrastic_future	active
sajja	11	primary	present	middle
sakhi	11	primary	future	active,middle
sakhi	11	primary	imperative	active
sakhi	11	primary	imperfect	active
sakhi	11	primary	optative	active
sakhi	11	primary	periphrastic_future	active
